<thread-group-init>/0	<java.lang.ThreadGroup: void <init>()>
<thread-group-init>/0	<java.lang.ThreadGroup: void <init>(java.lang.ThreadGroup,java.lang.String)>
<main-thread-init>/0	<java.lang.Thread: void <init>(java.lang.ThreadGroup,java.lang.String)>
<com.coveros.training.library.domainobjects.Loan: com.coveros.training.library.domainobjects.Loan createEmpty()>/com.coveros.training.library.domainobjects.Book.createEmpty/0	<com.coveros.training.library.domainobjects.Book: com.coveros.training.library.domainobjects.Book createEmpty()>
<com.coveros.training.library.domainobjects.Loan: com.coveros.training.library.domainobjects.Loan createEmpty()>/com.coveros.training.library.domainobjects.Borrower.createEmpty/0	<com.coveros.training.library.domainobjects.Borrower: com.coveros.training.library.domainobjects.Borrower createEmpty()>
<com.coveros.training.mathematics.TailRecursive: java.util.function.BiFunction tailie(java.util.function.BiFunction,java.util.function.UnaryOperator,java.util.function.Predicate,java.util.function.Function)>/invokedynamic_metafactory::apply/0	<java.lang.invoke.LambdaMetafactory: java.lang.invoke.CallSite metafactory(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.invoke.MethodType,java.lang.invoke.MethodHandle,java.lang.invoke.MethodType)>
<com.coveros.training.authentication.domainobjects.PasswordResult: com.coveros.training.authentication.domainobjects.PasswordResult createDefault(com.coveros.training.authentication.domainobjects.PasswordResultEnums)>/java.lang.Double.valueOf/0	<java.lang.Double: java.lang.Double valueOf(double)>
<com.coveros.training.authentication.domainobjects.PasswordResult: java.lang.String toPrettyString()>/java.lang.String.format/0	<java.lang.String: java.lang.String format(java.lang.String,java.lang.Object[])>
<com.coveros.training.authentication.domainobjects.PasswordResult: java.lang.String toPrettyString()>/java.lang.String.format/1	<java.lang.String: java.lang.String format(java.lang.String,java.lang.Object[])>
<com.coveros.training.authentication.domainobjects.PasswordResult: java.lang.String toPrettyString()>/java.lang.String.format/2	<java.lang.String: java.lang.String format(java.lang.String,java.lang.Object[])>
<com.coveros.training.authentication.domainobjects.PasswordResult: java.lang.String toPrettyString()>/java.lang.String.format/3	<java.lang.String: java.lang.String format(java.lang.String,java.lang.Object[])>
<com.coveros.training.authentication.domainobjects.PasswordResult: java.lang.String toPrettyString()>/java.lang.String.format/4	<java.lang.String: java.lang.String format(java.lang.String,java.lang.Object[])>
<com.coveros.training.library.LibraryLendServlet: void doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>/com.coveros.training.helpers.StringUtils.makeNotNullable/0	<com.coveros.training.helpers.StringUtils: java.lang.String makeNotNullable(java.lang.String)>
<com.coveros.training.library.LibraryLendServlet: void doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>/com.coveros.training.helpers.StringUtils.makeNotNullable/1	<com.coveros.training.helpers.StringUtils: java.lang.String makeNotNullable(java.lang.String)>
<com.coveros.training.library.LibraryLendServlet: void doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>/com.coveros.training.library.LibraryLendServlet.getDateNow/0	<com.coveros.training.library.LibraryLendServlet: java.sql.Date getDateNow()>
<com.coveros.training.library.LibraryLendServlet: void doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>/com.coveros.training.library.LibraryUtils.lendBook/0	<com.coveros.training.library.LibraryUtils: com.coveros.training.library.domainobjects.LibraryActionResults lendBook(java.lang.String,java.lang.String,java.sql.Date)>
<com.coveros.training.library.LibraryLendServlet: java.sql.Date getDateNow()>/java.time.LocalDate.now/0	<java.time.LocalDate: java.time.LocalDate now()>
<com.coveros.training.library.LibraryLendServlet: java.sql.Date getDateNow()>/java.sql.Date.valueOf/0	<java.sql.Date: java.sql.Date valueOf(java.time.LocalDate)>
<com.coveros.training.library.LibraryRegisterBookServlet: void doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>/com.coveros.training.helpers.StringUtils.makeNotNullable/0	<com.coveros.training.helpers.StringUtils: java.lang.String makeNotNullable(java.lang.String)>
<com.coveros.training.library.LibraryRegisterBookServlet: void doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>/com.coveros.training.library.LibraryUtils.registerBook/0	<com.coveros.training.library.LibraryUtils: com.coveros.training.library.domainobjects.LibraryActionResults registerBook(java.lang.String)>
<com.coveros.training.persistence.PersistenceLayer: void <init>()>/com.coveros.training.persistence.PersistenceLayer.obtainConnectionPool/0	<com.coveros.training.persistence.PersistenceLayer: org.h2.jdbcx.JdbcConnectionPool obtainConnectionPool()>
<com.coveros.training.persistence.PersistenceLayer: void executeUpdateTemplate(java.lang.String,java.lang.String,java.lang.Object[])>/com.coveros.training.persistence.PersistenceLayer.prepareStatementWithKeys/0	<com.coveros.training.persistence.PersistenceLayer: java.sql.PreparedStatement prepareStatementWithKeys(com.coveros.training.persistence.SqlData,java.sql.Connection)>
<com.coveros.training.persistence.PersistenceLayer: long executeInsertTemplate(java.lang.String,java.lang.String,java.lang.Object[])>/com.coveros.training.persistence.PersistenceLayer.prepareStatementWithKeys/0	<com.coveros.training.persistence.PersistenceLayer: java.sql.PreparedStatement prepareStatementWithKeys(com.coveros.training.persistence.SqlData,java.sql.Connection)>
<com.coveros.training.persistence.PersistenceLayer: long executeInsertTemplate(java.lang.String,java.lang.String,java.lang.Object[])>/com.coveros.training.persistence.PersistenceLayer.executeInsertOnPreparedStatement/0	<com.coveros.training.persistence.PersistenceLayer: long executeInsertOnPreparedStatement(com.coveros.training.persistence.SqlData,java.sql.PreparedStatement)>
<com.coveros.training.persistence.PersistenceLayer: java.util.function.Function throwingFunctionWrapper(com.coveros.training.persistence.PersistenceLayer$ThrowingFunction)>/invokedynamic_metafactory::apply/0	<java.lang.invoke.LambdaMetafactory: java.lang.invoke.CallSite metafactory(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.invoke.MethodType,java.lang.invoke.MethodHandle,java.lang.invoke.MethodType)>
<com.coveros.training.persistence.PersistenceLayer: java.util.function.Function createExtractor(com.coveros.training.persistence.PersistenceLayer$ThrowingFunction)>/invokedynamic_metafactory::apply/0	<java.lang.invoke.LambdaMetafactory: java.lang.invoke.CallSite metafactory(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.invoke.MethodType,java.lang.invoke.MethodHandle,java.lang.invoke.MethodType)>
<com.coveros.training.persistence.PersistenceLayer: java.util.function.Function createExtractor(com.coveros.training.persistence.PersistenceLayer$ThrowingFunction)>/com.coveros.training.persistence.PersistenceLayer.throwingFunctionWrapper/0	<com.coveros.training.persistence.PersistenceLayer: java.util.function.Function throwingFunctionWrapper(com.coveros.training.persistence.PersistenceLayer$ThrowingFunction)>
<com.coveros.training.persistence.PersistenceLayer: long saveNewBorrower(java.lang.String)>/com.coveros.training.persistence.PersistenceLayer.executeInsertTemplate/0	<com.coveros.training.persistence.PersistenceLayer: long executeInsertTemplate(java.lang.String,java.lang.String,java.lang.Object[])>
<com.coveros.training.persistence.PersistenceLayer: long createLoan(com.coveros.training.library.domainobjects.Book,com.coveros.training.library.domainobjects.Borrower,java.sql.Date)>/java.lang.Long.valueOf/0	<java.lang.Long: java.lang.Long valueOf(long)>
<com.coveros.training.persistence.PersistenceLayer: long createLoan(com.coveros.training.library.domainobjects.Book,com.coveros.training.library.domainobjects.Borrower,java.sql.Date)>/java.lang.Long.valueOf/1	<java.lang.Long: java.lang.Long valueOf(long)>
<com.coveros.training.persistence.PersistenceLayer: long createLoan(com.coveros.training.library.domainobjects.Book,com.coveros.training.library.domainobjects.Borrower,java.sql.Date)>/com.coveros.training.persistence.PersistenceLayer.executeInsertTemplate/0	<com.coveros.training.persistence.PersistenceLayer: long executeInsertTemplate(java.lang.String,java.lang.String,java.lang.Object[])>
<com.coveros.training.persistence.PersistenceLayer: long saveNewBook(java.lang.String)>/com.coveros.training.persistence.PersistenceLayer.executeInsertTemplate/0	<com.coveros.training.persistence.PersistenceLayer: long executeInsertTemplate(java.lang.String,java.lang.String,java.lang.Object[])>
<com.coveros.training.persistence.PersistenceLayer: java.util.Optional searchBorrowerDataByName(java.lang.String)>/invokedynamic_metafactory::apply/0	<java.lang.invoke.LambdaMetafactory: java.lang.invoke.CallSite metafactory(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.invoke.MethodType,java.lang.invoke.MethodHandle,java.lang.invoke.MethodType)>
