<com.coveros.training.library.domainobjects.Loan: boolean equals(java.lang.Object)>/@parameter0	<com.coveros.training.library.domainobjects.Loan: boolean equals(java.lang.Object)>/rhs#_55
<com.coveros.training.authentication.domainobjects.PasswordResult: boolean equals(java.lang.Object)>/@parameter0	<com.coveros.training.authentication.domainobjects.PasswordResult: boolean equals(java.lang.Object)>/rhs#_57
<com.coveros.training.persistence.PersistenceLayer: long executeInsertOnPreparedStatement(com.coveros.training.persistence.SqlData,java.sql.PreparedStatement)>/@parameter0	<com.coveros.training.persistence.PersistenceLayer: long executeInsertOnPreparedStatement(com.coveros.training.persistence.SqlData,java.sql.PreparedStatement)>/sqlData#_0
<com.coveros.training.persistence.PersistenceLayer: java.sql.PreparedStatement prepareStatementWithKeys(com.coveros.training.persistence.SqlData,java.sql.Connection)>/@parameter0	<com.coveros.training.persistence.PersistenceLayer: java.sql.PreparedStatement prepareStatementWithKeys(com.coveros.training.persistence.SqlData,java.sql.Connection)>/sqlData#_0
<com.coveros.training.persistence.PersistenceLayer: java.util.Optional runQuery(com.coveros.training.persistence.SqlData)>/@parameter0	<com.coveros.training.persistence.PersistenceLayer: java.util.Optional runQuery(com.coveros.training.persistence.SqlData)>/sqlData#_0
<com.coveros.training.persistence.PersistenceLayer: long createLoan(com.coveros.training.library.domainobjects.Book,com.coveros.training.library.domainobjects.Borrower,java.sql.Date)>/@parameter0	<com.coveros.training.persistence.PersistenceLayer: long createLoan(com.coveros.training.library.domainobjects.Book,com.coveros.training.library.domainobjects.Borrower,java.sql.Date)>/book#_0
<com.coveros.training.persistence.PersistenceLayer: long createLoan(com.coveros.training.library.domainobjects.Book,com.coveros.training.library.domainobjects.Borrower,java.sql.Date)>/@parameter1	<com.coveros.training.persistence.PersistenceLayer: long createLoan(com.coveros.training.library.domainobjects.Book,com.coveros.training.library.domainobjects.Borrower,java.sql.Date)>/borrower#_0
<com.coveros.training.persistence.PersistenceLayer: java.util.Optional searchForLoanByBorrower(com.coveros.training.library.domainobjects.Borrower)>/@parameter0	<com.coveros.training.persistence.PersistenceLayer: java.util.Optional searchForLoanByBorrower(com.coveros.training.library.domainobjects.Borrower)>/borrower#_0
<com.coveros.training.persistence.PersistenceLayer: java.util.Optional searchForLoanByBook(com.coveros.training.library.domainobjects.Book)>/@parameter0	<com.coveros.training.persistence.PersistenceLayer: java.util.Optional searchForLoanByBook(com.coveros.training.library.domainobjects.Book)>/book#_0
<com.coveros.training.authentication.domainobjects.User: boolean equals(java.lang.Object)>/@parameter0	<com.coveros.training.authentication.domainobjects.User: boolean equals(java.lang.Object)>/rhs#_40
<com.coveros.training.persistence.SqlData: boolean equals(java.lang.Object)>/@parameter0	<com.coveros.training.persistence.SqlData: boolean equals(java.lang.Object)>/rhs#_137
<com.coveros.training.library.domainobjects.Book: boolean equals(java.lang.Object)>/@parameter0	<com.coveros.training.library.domainobjects.Book: boolean equals(java.lang.Object)>/rhs#_40
<com.coveros.training.library.LibraryUtils: com.coveros.training.library.domainobjects.LibraryActionResults lendBook(com.coveros.training.library.domainobjects.Book,com.coveros.training.library.domainobjects.Borrower,java.sql.Date)>/@parameter0	<com.coveros.training.library.LibraryUtils: com.coveros.training.library.domainobjects.LibraryActionResults lendBook(com.coveros.training.library.domainobjects.Book,com.coveros.training.library.domainobjects.Borrower,java.sql.Date)>/book#_0
<com.coveros.training.library.LibraryUtils: com.coveros.training.library.domainobjects.LibraryActionResults lendBook(com.coveros.training.library.domainobjects.Book,com.coveros.training.library.domainobjects.Borrower,java.sql.Date)>/@parameter1	<com.coveros.training.library.LibraryUtils: com.coveros.training.library.domainobjects.LibraryActionResults lendBook(com.coveros.training.library.domainobjects.Book,com.coveros.training.library.domainobjects.Borrower,java.sql.Date)>/borrower#_0
<com.coveros.training.library.LibraryUtils: void createLoan(com.coveros.training.library.domainobjects.Book,com.coveros.training.library.domainobjects.Borrower,java.sql.Date)>/@parameter0	<com.coveros.training.library.LibraryUtils: void createLoan(com.coveros.training.library.domainobjects.Book,com.coveros.training.library.domainobjects.Borrower,java.sql.Date)>/book#_0
<com.coveros.training.library.LibraryUtils: void createLoan(com.coveros.training.library.domainobjects.Book,com.coveros.training.library.domainobjects.Borrower,java.sql.Date)>/@parameter1	<com.coveros.training.library.LibraryUtils: void createLoan(com.coveros.training.library.domainobjects.Book,com.coveros.training.library.domainobjects.Borrower,java.sql.Date)>/borrower#_0
<com.coveros.training.library.LibraryUtils: com.coveros.training.library.domainobjects.Loan searchForLoanByBook(com.coveros.training.library.domainobjects.Book)>/@parameter0	<com.coveros.training.library.LibraryUtils: com.coveros.training.library.domainobjects.Loan searchForLoanByBook(com.coveros.training.library.domainobjects.Book)>/book#_0
<com.coveros.training.library.LibraryUtils: java.util.List searchForLoanByBorrower(com.coveros.training.library.domainobjects.Borrower)>/@parameter0	<com.coveros.training.library.LibraryUtils: java.util.List searchForLoanByBorrower(com.coveros.training.library.domainobjects.Borrower)>/borrower#_0
<com.coveros.training.library.LibraryUtils: com.coveros.training.library.domainobjects.LibraryActionResults deleteBook(com.coveros.training.library.domainobjects.Book)>/@parameter0	<com.coveros.training.library.LibraryUtils: com.coveros.training.library.domainobjects.LibraryActionResults deleteBook(com.coveros.training.library.domainobjects.Book)>/book#_0
<com.coveros.training.library.LibraryUtils: com.coveros.training.library.domainobjects.LibraryActionResults deleteBorrower(com.coveros.training.library.domainobjects.Borrower)>/@parameter0	<com.coveros.training.library.LibraryUtils: com.coveros.training.library.domainobjects.LibraryActionResults deleteBorrower(com.coveros.training.library.domainobjects.Borrower)>/borrower#_0
<com.coveros.training.library.domainobjects.Borrower: boolean equals(java.lang.Object)>/@parameter0	<com.coveros.training.library.domainobjects.Borrower: boolean equals(java.lang.Object)>/rhs#_45
<com.coveros.training.authentication.domainobjects.RegistrationResult: boolean equals(java.lang.Object)>/@parameter0	<com.coveros.training.authentication.domainobjects.RegistrationResult: boolean equals(java.lang.Object)>/rhs#_38
<com.coveros.training.persistence.ParameterObject: boolean equals(java.lang.Object)>/@parameter0	<com.coveros.training.persistence.ParameterObject: boolean equals(java.lang.Object)>/rhs#_39
<com.coveros.training.library.domainobjects.Loan: void <init>(com.coveros.training.library.domainobjects.Book,com.coveros.training.library.domainobjects.Borrower,long,java.sql.Date)>/@this	<com.coveros.training.library.domainobjects.Loan: void <init>(com.coveros.training.library.domainobjects.Book,com.coveros.training.library.domainobjects.Borrower,long,java.sql.Date)>/this#_0
<com.coveros.training.library.domainobjects.Loan: boolean equals(java.lang.Object)>/@this	<com.coveros.training.library.domainobjects.Loan: boolean equals(java.lang.Object)>/this#_0
