[<smpl.ordering.repositories.RepositoryFactory: void reset(java.lang.String)>/new smpl.ordering.repositories.RepositoryFactory/0, <smpl.ordering.repositories.RepositoryFactory: void init(java.lang.String)>/new smpl.ordering.repositories.mongodb.MongoOrderRepository/0]	<smpl.ordering.repositories.mongodb.MongoOrderRepository: boolean updateOrder(java.lang.String,smpl.ordering.models.Order,java.lang.String)>/assign/instruction3	[<<immutable-context>>, <<immutable-context>>]	<smpl.ordering.controllers.OrderController: org.springframework.http.ResponseEntity addEvent(java.lang.String,smpl.ordering.models.OrderEventInfo)>/smpl.ordering.repositories.OrderRepository.getOrder/0	smpl.ordering.models.Order
[<smpl.ordering.repositories.RepositoryFactory: void reset(java.lang.String)>/new smpl.ordering.repositories.RepositoryFactory/0, <smpl.ordering.repositories.RepositoryFactory: void init(java.lang.String)>/new smpl.ordering.repositories.mock.MockOrderRepository/0]	<smpl.ordering.repositories.mock.MockOrderRepository: boolean updateOrder(java.lang.String,smpl.ordering.models.Order,java.lang.String)>/assign/instruction3	[<<immutable-context>>, <<immutable-context>>]	<smpl.ordering.controllers.OrderController: org.springframework.http.ResponseEntity addEvent(java.lang.String,smpl.ordering.models.OrderEventInfo)>/smpl.ordering.repositories.OrderRepository.getOrder/0	smpl.ordering.models.Order
[<<immutable-hcontext>>, smpl.ordering.models.OrderEventInfo::MockObject]	<smpl.ordering.models.OrderEventInfo: void setDate(java.lang.String)>/assign/instruction2	[<<immutable-context>>, <<immutable-context>>]	<smpl.ordering.controllers.OrderController: org.springframework.http.ResponseEntity addEvent(java.lang.String,smpl.ordering.models.OrderEventInfo)>/java.text.DateFormat.format/0	java.lang.String
[<smpl.ordering.repositories.RepositoryFactory: void reset(java.lang.String)>/new smpl.ordering.repositories.RepositoryFactory/0, <smpl.ordering.repositories.RepositoryFactory: void init(java.lang.String)>/new smpl.ordering.repositories.mongodb.MongoOrderRepository/0]	<smpl.ordering.repositories.mongodb.MongoOrderRepository: boolean updateOrder(java.lang.String,smpl.ordering.models.Order,java.lang.String)>/assign/instruction2	[<<immutable-context>>, <<immutable-context>>]	<smpl.ordering.controllers.OrderController: org.springframework.http.ResponseEntity addEvent(java.lang.String,smpl.ordering.models.OrderEventInfo)>/smpl.ordering.models.Order.getOrderId/0	java.lang.String
[<smpl.ordering.repositories.RepositoryFactory: void reset(java.lang.String)>/new smpl.ordering.repositories.RepositoryFactory/0, <smpl.ordering.repositories.RepositoryFactory: void init(java.lang.String)>/new smpl.ordering.repositories.mock.MockOrderRepository/0]	<smpl.ordering.repositories.mock.MockOrderRepository: boolean updateOrder(java.lang.String,smpl.ordering.models.Order,java.lang.String)>/assign/instruction2	[<<immutable-context>>, <<immutable-context>>]	<smpl.ordering.controllers.OrderController: org.springframework.http.ResponseEntity addEvent(java.lang.String,smpl.ordering.models.OrderEventInfo)>/smpl.ordering.models.Order.getOrderId/0	java.lang.String
[<<immutable-context>>, <smpl.ordering.models.OrderUpdateInfo: void <init>(smpl.ordering.models.OrderStatus,java.lang.String)>/new smpl.ordering.models.OrderEventInfo/0]	<smpl.ordering.models.OrderEventInfo: void setDate(java.lang.String)>/assign/instruction2	[<<immutable-context>>, <<immutable-context>>]	<smpl.ordering.controllers.OrderController: org.springframework.http.ResponseEntity updateStatus(java.lang.String,smpl.ordering.models.OrderUpdateInfo)>/java.text.DateFormat.format/0	java.lang.String
[<smpl.ordering.repositories.RepositoryFactory: void reset(java.lang.String)>/new smpl.ordering.repositories.RepositoryFactory/0, <smpl.ordering.repositories.RepositoryFactory: void init(java.lang.String)>/new smpl.ordering.repositories.mock.MockCatalogItemsRepository/0]	<smpl.ordering.repositories.mock.MockCatalogItemsRepository: smpl.ordering.models.CatalogItem getCatalogItem(java.lang.String)>/assign/instruction2	[<<immutable-context>>, <<immutable-context>>]	<smpl.ordering.controllers.CatalogController: org.springframework.http.ResponseEntity addCatalogItem(smpl.ordering.models.CatalogItem)>/smpl.ordering.models.CatalogItem.getSkuNumber/0	java.lang.String
[<smpl.ordering.repositories.RepositoryFactory: void reset(java.lang.String)>/new smpl.ordering.repositories.RepositoryFactory/0, <smpl.ordering.repositories.RepositoryFactory: void init(java.lang.String)>/new smpl.ordering.repositories.mongodb.MongoCatalogItemsRepository/0]	<smpl.ordering.repositories.mongodb.MongoCatalogItemsRepository: smpl.ordering.models.CatalogItem getCatalogItem(java.lang.String)>/assign/instruction2	[<<immutable-context>>, <<immutable-context>>]	<smpl.ordering.controllers.CatalogController: org.springframework.http.ResponseEntity addCatalogItem(smpl.ordering.models.CatalogItem)>/smpl.ordering.models.CatalogItem.getSkuNumber/0	java.lang.String
[<smpl.ordering.repositories.RepositoryFactory: void reset(java.lang.String)>/new smpl.ordering.repositories.RepositoryFactory/0, <smpl.ordering.repositories.RepositoryFactory: void init(java.lang.String)>/new smpl.ordering.repositories.mock.MockCatalogItemsRepository/0]	<smpl.ordering.repositories.mock.MockCatalogItemsRepository: boolean upsertCatalogItem(java.lang.String,smpl.ordering.models.CatalogItem,java.lang.String)>/assign/instruction2	[<<immutable-context>>, <<immutable-context>>]	<smpl.ordering.controllers.CatalogController: org.springframework.http.ResponseEntity addCatalogItem(smpl.ordering.models.CatalogItem)>/smpl.ordering.models.CatalogItem.getSkuNumber/1	java.lang.String
[<smpl.ordering.repositories.RepositoryFactory: void reset(java.lang.String)>/new smpl.ordering.repositories.RepositoryFactory/0, <smpl.ordering.repositories.RepositoryFactory: void init(java.lang.String)>/new smpl.ordering.repositories.mongodb.MongoCatalogItemsRepository/0]	<smpl.ordering.repositories.mongodb.MongoCatalogItemsRepository: boolean upsertCatalogItem(java.lang.String,smpl.ordering.models.CatalogItem,java.lang.String)>/assign/instruction2	[<<immutable-context>>, <<immutable-context>>]	<smpl.ordering.controllers.CatalogController: org.springframework.http.ResponseEntity addCatalogItem(smpl.ordering.models.CatalogItem)>/smpl.ordering.models.CatalogItem.getSkuNumber/1	java.lang.String
